"ID","GENUS","SPECIES","SEROTYPE","ISOLATE_ID","RECEIVED_DATE","STATE","Month","Year","MEAT_TYPE","CUTS","ACQUISITION_DATE","RAISING_CLAIM","COUNTRY_OF_ORIGIN","AGENCY","SOURCE","HOST_SPECIES","SOURCE_SPECIES_INFO","AMC_Sign","AMC","AMI_Sign","AMI","AMP_Sign","AMP","APR_Sign","APR","ATM_Sign","ATM","AXO_Sign","AXO","AZI_Sign","AZI","CAZ_Sign","CAZ","CEP_Sign","CEP","CHL_Sign","CHL","CIP_Sign","CIP","CLI_Sign","CLI","COT_Sign","COT","CTX_Sign","CTX","DAP_Sign","DAP","DOX_Sign","DOX","ERY_Sign","ERY","FEP_Sign","FEP","FFN_Sign","FFN","FIS_Sign","FIS","FOX_Sign","FOX","GEN_Sign","GEN","IMI_Sign","IMI","KAN_Sign","KAN","LIN_Sign","LIN","LZD_Sign","LZD","MER_Sign","MER","NAL_Sign","NAL","NIT_Sign","NIT","PEN_Sign","PEN","PTZ_Sign","PTZ","QDA_Sign","QDA","SMX_Sign","SMX","STR_Sign","Str","TEL_Sign","TEL","TET_Sign","TET","TGC_Sign","TGC","TIO_Sign","TIO","TYL_Sign","TYL","VAN_Sign","VAN","GENOTYPE","SRA_ACCESSION_NUMBER","BIOSAMPLE_ID","Aminoglycoside_Resist_Genes","Beta_lactam_Resist_Genes","Glycopeptide_Resist_Genes","Macrolide_Resist_Genes","QAC_Resist_Genes","Quinolone_Resist_Genes","Sulfonamide_Resist_Genes","Tetracycline_Resist_Genes","Trimethoprim_Resist_Genes","Phenicol_Resist_Genes","Other_Classes_Resist_Genes","CORRECTED_GENOTYPE"
210659272,"EC","coli","",210659272,"",NA,5,2021,NA,NA,"5/4/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"=",32,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR14718515","SAMN19515916","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210659273,"EC","coli","",210659273,"",NA,5,2021,NA,NA,"5/5/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR14715238","SAMN19515915","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210661186,"EC","coli","",210661186,"",NA,5,2021,NA,NA,"5/10/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR14872326","SAMN19796875","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210661192,"EC","coli","",210661192,"",NA,5,2021,NA,NA,"5/10/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR14872292","SAMN19796920","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210661195,"EC","coli","",210661195,"",NA,5,2021,NA,NA,"5/12/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC fosA7.5 mdtM","SRR14872107","SAMN19796493","","blaEC","","",NA,"","","","","","acrF fosA7.5 mdtM"," blaEC NA acrF fosA7.5 mdtM"
210661196,"EC","coli","",210661196,"",NA,5,2021,NA,NA,"5/12/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"=",32,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM tet(C)","SRR14873597","SAMN19798620","","blaEC","","",NA,"","","tet(C)","","","acrF mdtM"," blaEC NA tet(C) acrF mdtM"
210661202,"EC","coli","",210661202,"",NA,5,2021,NA,NA,"5/11/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR14871229","SAMN19796640","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210661203,"EC","coli","",210661203,"",NA,5,2021,NA,NA,"5/12/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR14871491","SAMN19796669","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210661204,"EC","coli","",210661204,"",NA,5,2021,NA,NA,"5/12/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","<=",1,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR14871292","SAMN19796673","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210661205,"EC","coli","",210661205,"",NA,5,2021,NA,NA,"5/12/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",8,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR14871261","SAMN19796676","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210662722,"EC","coli","",210662722,"",NA,5,2021,NA,NA,"5/13/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR14783662","SAMN19659140","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210662723,"EC","coli","",210662723,"",NA,5,2021,NA,NA,"5/14/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"<=",0.25,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR14783679","SAMN19659139","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210662724,"EC","coli","",210662724,"",NA,5,2021,NA,NA,"5/14/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",8,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR14783349","SAMN19659138","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210662725,"EC","coli","",210662725,"",NA,5,2021,NA,NA,"5/14/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",8,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR14783659","SAMN19659137","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210662727,"EC","coli","",210662727,"",NA,5,2021,NA,NA,"5/17/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR14783660","SAMN19659135","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210662730,"EC","coli","",210662730,"",NA,5,2021,NA,NA,"5/18/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"=",32,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR14783651","SAMN19659147","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210662738,"EC","coli","",210662738,"",NA,5,2021,NA,NA,"5/18/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","<=",1,NA,NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"acrF mdtM tet(B)","SRR14783657","SAMN19659155","","","","",NA,"","","tet(B)","","","acrF mdtM"," NA tet(B) acrF mdtM"
210664379,"EC","coli","",210664379,"",NA,5,2021,NA,NA,"5/18/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR15234324","SAMN20366324","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210664380,"EC","coli","",210664380,"",NA,5,2021,NA,NA,"5/24/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR15234323","SAMN20366323","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210664382,"EC","coli","",210664382,"",NA,5,2021,NA,NA,"5/21/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"blaEC mdtM tet(A)","SRR15234325","SAMN20366322","","blaEC","","",NA,"","","tet(A)","","","mdtM"," blaEC NA tet(A) mdtM"
210664387,"EC","coli","",210664387,"",NA,5,2021,NA,NA,"5/25/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM tet(B)","SRR15234326","SAMN20366317","","blaEC","","",NA,"","","tet(B)","","","acrF mdtM"," blaEC NA tet(B) acrF mdtM"
210664388,"EC","coli","",210664388,"",NA,5,2021,NA,NA,"5/25/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR15234327","SAMN20366316","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210664398,"EC","coli","",210664398,"",NA,5,2021,NA,NA,"5/27/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR15234337","SAMN20366279","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210664400,"EC","coli","",210664400,"",NA,5,2021,NA,NA,"5/27/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM tet(A)","SRR15234338","SAMN20366276","","blaEC","","",NA,"","","tet(A)","","","acrF mdtM"," blaEC NA tet(A) acrF mdtM"
210666239,"EC","coli","",210666239,"",NA,6,2021,NA,NA,"6/2/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","<=",1,NA,NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"<=",2,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"acrF mdtM tet(B)","SRR15216419","SAMN20350105","","","","",NA,"","","tet(B)","","","acrF mdtM"," NA tet(B) acrF mdtM"
210666240,"EC","coli","",210666240,"",NA,6,2021,NA,NA,"6/2/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",8,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR15216316","SAMN20349874","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210666241,"EC","coli","",210666241,"",NA,6,2021,NA,NA,"6/2/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR15216317","SAMN20349911","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210666246,"EC","coli","",210666246,"",NA,6,2021,NA,NA,"6/3/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",4,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",4,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM tet(B)","SRR15216321","SAMN20349905","","blaEC","","",NA,"","","tet(B)","","","acrF mdtM"," blaEC NA tet(B) acrF mdtM"
210666248,"EC","coli","",210666248,"",NA,6,2021,NA,NA,"6/3/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Steer","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"=",0.25,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,">",256,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"acrF aph(3``)-Ib aph(6)-Id blaEC mdtM sul2 tet(B)","SRR15203947","SAMN20335512","aph(3'')-Ib aph(6)-Id","blaEC","","",NA,"","sul2","tet(B)","","","acrF aph(3``)-Ib mdtM","aph(3'')-Ib aph(6)-Id blaEC  NA sul2 tet(B) acrF aph(3``)-Ib mdtM"
210666250,"EC","coli","",210666250,"",NA,6,2021,NA,NA,"6/3/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",8,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC fosA7.5 mdtM","SRR15216326","SAMN20349923","","blaEC","","",NA,"","","","","","acrF fosA7.5 mdtM"," blaEC NA acrF fosA7.5 mdtM"
210666251,"EC","coli","",210666251,"",NA,6,2021,NA,NA,"6/3/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",1,"",NA,NA,NA,"<=",2,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR15216324","SAMN20349922","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210668233,"EC","coli","",210668233,"",NA,6,2021,NA,NA,"6/8/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Heifer","=",2,NA,NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR15234341","SAMN20366268","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
210668236,"EC","coli","",210668236,"",NA,6,2021,NA,NA,"6/8/2021",NA,NA,"USDA-FSIS","Cecal (Dairy)","Cattle","Animal-Cattle-Dairy Cow","<=",1,NA,NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"acrF mdtM tet(B) uhpT(E350Q)","SRR15203991","SAMN20335561","","","","",NA,"","","tet(B)","","","acrF mdtM uhpT(E350Q)"," NA tet(B) acrF mdtM uhpT(E350Q)"
210668237,"EC","coli","",210668237,"",NA,6,2021,NA,NA,"6/9/2021",NA,NA,"USDA-FSIS","Cecal (Beef)","Cattle","Animal-Cattle-Beef Cow","=",4,NA,NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,NA,NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,NA,NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"acrF blaEC mdtM","SRR15203995","SAMN20335552","","blaEC","","",NA,"","","","","","acrF mdtM"," blaEC NA acrF mdtM"
