"ID","GENUS","GROWTH","SPECIES","SEROTYPE","ISOLATE_ID","RECEIVED_DATE","PLATE","STATE","Month","Year","MEAT_TYPE","CUTS","SELLBY_DATE","ACQUISITION_DATE","RAISING_CLAIM","COUNTRY_OF_ORIGIN","AGENCY","SOURCE","HOST_SPECIES","SOURCE_SPECIES_INFO","BRAND","BRAND_NAME","ESTABLISHMENT_NUMBER","AMC_Sign","AMC","AMI_Sign","AMI","AMP_Sign","AMP","APR_Sign","APR","ATM_Sign","ATM","AXO_Sign","AXO","AZI_Sign","AZI","BAC_Sign","BAC","CAZ_Sign","CAZ","CEP_Sign","CEP","CHL_Sign","CHL","CIP_Sign","CIP","CLI_Sign","CLI","COT_Sign","COT","CTX_Sign","CTX","DAP_Sign","DAP","DOX_Sign","DOX","ERY_Sign","ERY","FEP_Sign","FEP","FFN_Sign","FFN","FIS_Sign","FIS","FOX_Sign","FOX","GEN_Sign","GEN","IMI_Sign","IMI","KAN_Sign","KAN","LIN_Sign","LIN","LZD_Sign","LZD","MER_Sign","MER","NAL_Sign","NAL","NIT_Sign","NIT","PEN_Sign","PEN","PTZ_Sign","PTZ","QDA_Sign","QDA","SMX_Sign","SMX","STR_Sign","Str","TEL_Sign","TEL","TET_Sign","TET","TGC_Sign","TGC","TIO_Sign","TIO","TYL_Sign","TYL","VAN_Sign","VAN","GENOTYPE","SRA_ACCESSION_NUMBER","BIOSAMPLE_ID","Aminoglycoside_Resist_Genes","Beta_lactam_Resist_Genes","Glycopeptide_Resist_Genes","Macrolide_Resist_Genes","QAC_Resist_Genes","Quinolone_Resist_Genes","Sulfonamide_Resist_Genes","Tetracycline_Resist_Genes","Trimethoprim_Resist_Genes","Phenicol_Resist_Genes","Other_Classes_Resist_Genes","CORRECTED_GENOTYPE"
"19SC08GB06","EC","YES","coli","","19SC08GB06-EC","10/2/2019","CMV4AGNF","SC",8,2019,"GB","Ground beef","8/20/2019","8/18/2019","NO ANTIBIOTICS EVER","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","MU","GREENWISE","N/A","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"fosA7 mdf(A)","SRR12704894","SAMN16245184","","","","mdf(A)","","","","","","","fosA7"," mdf(A) NA fosA7"
"19SC08GB10","EC","YES","coli","","19SC08GB10-EC","10/2/2019","CMV4AGNF","SC",8,2019,"GB","Ground beef","8/21/2019","8/19/2019","NONE","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","HX","IGA","N/A","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",8,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10125271","SAMN12767328","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SC09GB06","EC","YES","coli","","19SC09GB06-EC","11/4/2019","CMV4AGNF","SC",9,2019,"GB","Ground beef (patties)","9/25/2019","9/23/2019","NO ANTIBIOTICS EVER","U.S.","FDA","Retail Ground Beef","Cattle","GB-PATTIES","MU","GREENWISE","20374","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10294181","SAMN13041519","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SC09GB08","EC","YES","coli","","19SC09GB08-EC","11/4/2019","CMV4AGNF","SC",9,2019,"GB","Ground beef","9/26/2019","9/23/2019","NONE","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","86A","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10302656","SAMN13051401","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SC09GB10","EC","YES","coli","","19SC09GB10-EC","11/4/2019","CMV4AGNF","SC",9,2019,"GB","Ground beef","9/26/2019","9/23/2019","NONE","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","CZ","KROGER","244G","<=",1,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10294226","SAMN13041520","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SC10GB08","EC","YES","coli","","19SC10GB08-EC","1/14/2020","CMV4AGNF","SC",10,2019,"GB","Ground beef","10/22/2019","10/21/2019","NONE","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","ED","PUBLIX","N/A","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10569353","SAMN13446263","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SC10GB10","EC","YES","coli","","19SC10GB10-EC","1/14/2020","CMV4AGNF","SC",10,2019,"GB","Ground beef","11/1/2019","10/21/2019","NONE","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","BS","FOOD LION","86K","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(A)","SRR10569358","SAMN13446260","","","","mdf(A)","","","","tet(A)","","",NA," mdf(A) tet(A) NA"
"19SC11GB06","EC","YES","coli","","19SC11GB06-EC","1/14/2020","CMV4AGNF","SC",11,2019,"GB","Ground beef","11/21/2019","11/18/2019","NONE","U.S","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","86A","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10885205","SAMN13852245","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SC11GB08","EC","YES","coli","","19SC11GB08-EC","1/14/2020","CMV4AGNF","SC",11,2019,"GB","Ground beef","11/29/2019","11/18/2019","NONE","U.S","FDA","Retail Ground Beef","Cattle","GB-GROUND","IR","WALMART","86K","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10885199","SAMN13852244","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SC11GB10","EC","YES","coli","","19SC11GB10-EC","1/14/2020","CMV4AGNF","SC",11,2019,"GT","Ground beef","11/26/2019","11/18/2019","NONE","U.S","FDA","Retail Ground Beef","Cattle","GT-GROUND","AQ","BUTTERBALL","P-7345","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10885202","SAMN13852243","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SC12GB04","EC","YES","coli","","19SC12GB04-EC","2/3/2020","CMV4AGNF","SC",12,2019,"GB","Ground beef","12/2/2019","12/2/2019","NONE","U.S.","FDA","Retail Ground Beef","Cattle","GB-GROUND","CH","HARRIS TEETER","N/A","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,">",32,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",2,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"catA1 mdf(A) tet(A)","SRR12705006","SAMN16245312","","","","mdf(A)","","","","tet(A)","","catA1",NA," mdf(A) tet(A) catA1 NA"
"19SD01GB04","EC","YES","coli","","19SD01GB04-EC","2/13/2019","CMV4AGNF","SD",1,2019,"GB","Ground beef","1/30/2019","1/24/2019","NO GROWTH PROMOTING ANTIBIOTICS","","FDA","Retail Ground Beef","Cattle","GB-GROUND","AET","","40264","=",2,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10687928","SAMN12943480","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SD01GB06","EC","YES","coli","","19SD01GB06-EC","2/13/2019","CMV4AGNF","SD",1,2019,"GB","Ground beef","1/27/2019","1/27/2019","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","LD","","245C","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"=",8,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(C)","SRR10687927","SAMN12943481","","","","mdf(A)","","","","tet(C)","","",NA," mdf(A) tet(C) NA"
"19SD01GB08","EC","YES","coli","","19SD01GB08-EC","2/13/2019","CMV4AGNF","SD",1,2019,"GB","Ground beef","2/1/2019","1/28/2019","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","IG","","85M","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",4,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10687926","SAMN12943482","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SD01GB10","EC","YES","coli","","19SD01GB10-EC","2/13/2019","CMV4AGNF","SD",1,2019,"GB","Ground beef","2/3/2019","1/28/2019","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","IG","","86M","=",2,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10687925","SAMN12943483","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SD02GB02","EC","YES","coli","","19SD02GB02-EC","3/6/2019","CMV4AGNF","SD",2,2019,"GB","Ground beef","2/22/2019","2/15/2019","ORGANIC+NO ANTIBIOTICS EVER","","FDA","Retail Ground Beef","Cattle","GB-GROUND","ADT","","965","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10687958","SAMN12943561","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SD02GB04","EC","YES","coli","","19SD02GB04-EC","3/6/2019","CMV4AGNF","SD",2,2019,"GB","Ground beef","2/8/2019","2/15/2019","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","LD","","NONE","=",2,"",NA,"<=",1,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10687957","SAMN12943562","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SD02GB06","EC","YES","coli","","19SD02GB06-EC","3/6/2019","CMV4AGNF","SD",2,2019,"GB","Ground beef","3/3/2019","2/15/2019","ORGANIC+NO ANTIBIOTICS EVER","","FDA","Retail Ground Beef","Cattle","GB-GROUND","ABP","","46841","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10687956","SAMN12943563","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SD02GB08","EC","YES","coli","","19SD02GB08-EC","3/6/2019","CMV4AGNF","SD",2,2019,"GB","Ground beef","2/26/2019","2/15/2019","ORGANIC+NO ANTIBIOTICS EVER","","FDA","Retail Ground Beef","Cattle","GB-GROUND","WM","","4215","=",8,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10687955","SAMN12943564","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SD03GB06","EC","YES","coli","","19SD03GB06-EC","3/28/2019","CMV4AGNF","SD",3,2019,"GB","Ground beef","3/20/2019","3/12/2019","NO GROWTH PROMOTING ANTIBIOTICS","","FDA","Retail Ground Beef","Cattle","GB-GROUND","AET","","40264","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(B)","SRR16643265","SAMN22785490","","","","mdf(A)","","","","tet(B)","","",NA," mdf(A) tet(B) NA"
"19SD03GB08","EC","YES","coli","","19SD03GB08-EC","3/28/2019","CMV4AGNF","SD",3,2019,"GB","Ground beef","3/26/2019","3/12/2019","ORGANIC+NO ANTIBIOTICS EVER","","FDA","Retail Ground Beef","Cattle","GB-GROUND","ADT","","965","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A) sul2","SRR12849856","SAMN16484114","","","","mdf(A)","","","sul2","","","",NA," mdf(A) sul2 NA"
"19SD03GB10","EC","YES","coli","","19SD03GB10-EC","3/28/2019","CMV4AGNF","SD",3,2019,"GB","Ground beef","3/20/2019","3/12/2019","NO GROWTH PROMOTING ANTIBIOTICS","","FDA","Retail Ground Beef","Cattle","GB-GROUND","AET","","40264","=",8,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,">",32,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(B)","SRR10687881","SAMN12943631","","","","mdf(A)","","","","tet(B)","","",NA," mdf(A) tet(B) NA"
"19SD04GB08","EC","YES","coli","","19SD04GB08-EC","5/28/2019","CMV4AGNF","SD",4,2019,"GB","Ground beef","4/18/2019","4/16/2019","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","IG","","85M","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"<=",2,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10579986","SAMN12990609","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SD04GB10","EC","YES","coli","","19SD04GB10-EC","5/28/2019","CMV4AGNF","SD",4,2019,"GB","Ground beef","5/3/2019","4/16/2019","ORGANIC+NO ANTIBIOTICS EVER","AUSTRALIA & USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","YS","","46841","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",1,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10579975","SAMN12990610","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SD05GB10","EC","YES","coli","","19SD05GB10-EC","5/28/2019","CMV4AGNF","SD",5,2019,"GB","Ground beef","5/23/2019","5/12/2019","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","WM","","562M","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",8,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",8,"=",0.5,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10579960","SAMN12990652","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SD06GB06","EC","YES","coli","","19SD06GB06-EC","7/12/2019","CMV4AGNF","SD",6,2019,"GB","Ground beef","6/7/2019","6/3/2019","ORGANIC+NO ANTIBIOTICS EVER","","FDA","Retail Ground Beef","Cattle","GB-GROUND","WM","","4215","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"=",16,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(C)","SRR10579914","SAMN12990698","","","","mdf(A)","","","","tet(C)","","",NA," mdf(A) tet(C) NA"
"19SD06GB08","EC","YES","coli","","19SD06GB08-EC","7/12/2019","CMV4AGNF","SD",6,2019,"GB","Ground beef","6/16/2019","6/3/2019","ORGANIC","AUSTRALIA,URUGUAY,USA","FDA","Retail Ground Beef","Cattle","GB-GROUND","YS","","46841","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","","","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SD06GB10","EC","YES","coli","","19SD06GB10-EC","7/12/2019","CMV4AGNF","SD",6,2019,"GB","Ground beef","6/10/2019","6/3/2019","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","IG","","85M","=",4,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",8,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",4,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10579913","SAMN12990699","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SD07GB02","EC","YES","coli","","19SD07GB02-EC","8/9/2019","CMV4AGNF","SD",7,2019,"GB","Ground beef","7/26/2019","7/12/2019","ORGANIC+NO ANTIBIOTICS EVER","","FDA","Retail Ground Beef","Cattle","GB-GROUND","ADT","","965","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10166150","SAMN12822682","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SD07GB06","EC","YES","coli","","19SD07GB06-EC","8/9/2019","CMV4AGNF","SD",7,2019,"GB","Ground beef","7/19/2019","7/12/2019","ORGANIC+NO ANTIBIOTICS EVER","","FDA","Retail Ground Beef","Cattle","GB-GROUND","WM","","4215","=",2,"",NA,"=",4,NA,NA,"",NA,"<=",0.25,"=",2,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"=",16,"",NA,"",NA,"",NA,"",NA,"mdf(A) tet(C)","SRR10165347","SAMN12822670","","","","mdf(A)","","","","tet(C)","","",NA," mdf(A) tet(C) NA"
"19SD07GB08","EC","YES","coli","","19SD07GB08-EC","8/9/2019","CMV4AGNF","SD",7,2019,"GB","Ground beef","7/16/2019","7/12/2019","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","LD","","245C","=",4,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",4,"=",2,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",16,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR10166208","SAMN12822695","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
"19SD08GB04","EC","YES","coli","","19SD08GB04-EC","9/5/2019","CMV4AGNF","SD",8,2019,"GB","Ground beef","8/15/2019","8/1/2019","NONE","","FDA","Retail Ground Beef","Cattle","GB-GROUND","IG","","20654","=",2,"",NA,"=",2,NA,NA,"",NA,"<=",0.25,"=",4,"",NA,"",NA,"",NA,"=",4,"<=",0.015,"",NA,"<=",0.125,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"<=",16,"=",2,"=",1,"",NA,"",NA,"",NA,"",NA,"<=",0.06,"=",2,"",NA,"",NA,"",NA,"",NA,"",NA,"=",8,"",NA,"<=",4,"",NA,"",NA,"",NA,"",NA,"mdf(A)","SRR12849869","SAMN13047706","","","","mdf(A)","","","","","","",NA," mdf(A) NA"
